src_text,label,language
lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Mogwera wa tikologo o boletše ka bohlokwa bja Bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo..,1,nso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Kusungulwa inkqubo entsha.,1,xho
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Amaqela oluntu aya kuxhaswa ngurhulumente. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi..,1,xho
"kutani, loko ha ha xixima rixaka ra 1976 hi ti 16 khotavuxika 2020, hi tlhela hi hlonipha vantshwa va ku hundza ka xihlawuhlawu eafrikadzonga, vavuyeriwa lava nga ringanela eka ndzhaka leyo xiximeka.
",0,tso
"kuxhomekeke kuthi njengabazali noomawokhulu ukubaphatha nokubakhulisa ngendlela efanayo oonyana neentombi zethu.
",0,xho
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Bafaladi ba kgopelwa go ngwadiša bakeng.,1,nso
"vho harrison vho kovhana tshiṱori tsha muṅwe wa vhalwadze vha mosamaria.
",0,ven
"mashango a brics ndi a ndeme zwihulwane kha shango ḽashu, nahone a ḓo bvela phanḓa na u vha a ndeme lwa tshifhinga tshilapfu tshi ḓaho.",0,ven
"sweswinyana rixaka ra ma zulu ri lahlile muhlonipheki hosi goodwill zwelithini ka bhekuzulu loyi a fumeke ku ringana hafu ya dzana ra ma lembe.
",0,tso
"""maemo a ngwana yo mo ngwe le yo mongwe a swana a nnoši ebile a a itlela, ka fao go bohlokwa go dira tekolo ya tša kalafo yeo e tseneletšego gore o kgone go lemoga mabaka a mangwe ao a ka bego a ama go gola ga bona, gape le bokgoni bjo bo ka agwago go ba thuša gore ba fihlelele bokgoni bjoo bo tletšego,"" gwa realo ngaka jhazbhay.
",0,nso
"go arabela mahu le dikgobalo tšeo di hlotšwego ke ge bana ba wela ka dintlwaneng tša boithomelo, re tsebagaditše lesolo la safe go akgofiša kabo ya dintlwana tša bo ithomelo tša maleba dikolong ka moka ka nageng.
",0,nso
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Batho ba kgopelwa go ikwaditša bakeng sa lenaneo le le mpsha. Mmasepala o tsebisitse ka leano la go.,1,nso
"kha vha dalele inthanethe natis.
",0,ven
phethagatšo ya mananeo e tla matlafatša mehuta ya ditirelo. Dipalangwa di tla hlabollwa go fihlelela ditlhoko tša setšhaba. Go kgothaletšwa setšhaba go tsenya letsogo le go tšea karolo.,1,nso
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Amaqela oluntu aya kuxhaswa ngurhulumente.,1,xho
"le ngxelo iphuma kuphando olubanzi malunga nobume bezoqoqosho lomzantsi afrika, kunye nento eyayifuneka ukuguqula uqoqosho, ukukhulisa ushishino lwabamnyama, ukuqinisekisa ulawulo olubanzi lwabantu abamnyama kunye nobunini bamashishini, kunye nokuzisa abasetyhini abamnyama kuqoqosho olungundoqo.
",0,xho
tlhahlobo ya mešomo e tla dirwa kgwedi e tlago. Tlhahlobo ya mešomo e tla dirwa kgwedi e tlago. Mogwera wa tikologo o boletše ka bohlokwa bja paballo ya tikologo. Komiti ya tikologo e.,1,nso
"ka gona re kwane bjalo ka dinaga tša afrika gore re kgethe maafrika a mmalwa ao a tsebegago gore e be batseta bao ba ikgethilego bao ba romilwego ke afrika go rerišana le bathekgi ba boditšhabatšhaba le dihlongwa tša dinagabontši ka mašeleng go re bolelela gore re hwetše thekgo ya mašeleng le kimollo ya mekitlana.
",0,nso
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Komiti ya tikologo e tla swara kopano le setšhaba. Go na.,1,nso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. IKomiti yendalo iya kubamba intlanganiso noluntu. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Abahlali bayacelwa ukuba babhalisele uncedo.,1,xho
uMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Amaqela oluntu aya kuxhaswa ngurhulumente.,1,xho
"musi muvhuso u tshi dzhiela nṱha uri vhunzhi ha vhaiti vha khumbelo khothe vha ṱuṱuwedzwa nga zwi vhuedzaho vhathu vhoṱhe, na zwenezwo ri tea u ṱalusa uri tsheo dzo dzhiwaho nga muvhuso dzi kwao nahone dzo itelwa u bveledzisa, hu si u vhaisa madzangalelo a maafrika tshipembe.
",0,ven
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. IKomiti yendalo iya kubamba intlanganiso noluntu. Uluntu luyakhuthazwa ukuba luthathe inxaxheba.,1,xho
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Ku ta va ni ku cinca eka mphakelo wa mati Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo..,1,tso
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Komiti ya tikologo e tla swara kopano le.,1,nso
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Abahlali. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa..,1,xho
hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa.,1,ven
lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Bafaladi ba kgopelwa. Tlhahlobo ya mešomo e tla dirwa kgwedi e tlago.,1,nso
go na le diphetogo go tšweletšong ya motlakase le meetse. Go na le diphetogo go tšweletšong ya motlakase le meetse. Go na le diphetogo go tšweletšong ya motlakase le meetse. Lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e.,1,nso
"""ka ngwaga wona woo, re amogetše dintlwana tša boithomelo tša go thetha go tšwa kgorong ya thuto ya profense.
",0,nso
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Hu khou lavhelelwa.,1,ven
"''ndo ṋea thendelo ya uri vha mmbi ya sandf vha rumele maṅwe maswole, mathannga a u vhulungela maḓi na zwishumiswa zwa u kunakisa madi, zwigwada zwa dziinzhiniere u itela u thusa kha zwa muḓagasi khathihi na u vhuedzedzwa ha maḓi,'' vho amba ngauralo.
",0,ven
ditirelo di tla hwetšagala gabotse go netefatša tlhokomelo ya bana. Dipalangwa di tla hlabollwa go fihlelela ditlhoko tša setšhaba. Se se bontšha boikemišetšo bja go fetoša maemo a maphelo.,1,nso
"tšhomišo ya bjala go bamahlalagading e amanywa le maemo ao a gwahlafetšego a bokgoni, go se iphe nako ya go ithuta, dikgobalo tšeo di lebanego le go nwa bjala, dikgopolo tša go ipolaya le go leka go ipolaya, le maitshwaro a kotsi.
",0,nso
"sa lushaka, ri tea u vha na vhuronwane na u ṱalifha vhukuma kha zwa u tsireledza vhana vhashu kha khombo idzi na dziṅwe.
",0,ven
"tshitzhili tsha corona a tshi ngo vha na masiandaitwa mahulwanesa kha matshilo a vhathu na nḓila ya u kona u ḓitshelela fhedzi, fhedzi tsho dovha tsha dzinginya nzudzanyo ya ḽifhasi ya matshilisano.
",0,ven
"ona magato a ka moka e sale mokgwa wa rena wo kaonekaone wa go itšhireletša.
",0,nso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Hu do fhaṱwa tshikolo tshiswa.,1,ven
"le ge go le bjalo, ke dinakong tše boima fao maatla a rena a bonalago.
",0,nso
ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ndlela yo lulamisa swiphiqo yi. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi..,1,tso
"ulwazi olubanzi nge adhd neadd silusapho nyanda lukhona uncedo lwabantwana abanesifo seattention deficit hyperactivity disorder.
",0,xho
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Komiti ya mbangu yi ta khoma nhlangano ni vaaki. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya.,1,tso
"bogolo bja mošomo wo bo tšwela pele.
",0,nso
go na le diphetogo go tšweletšong ya motlakase le meetse. Mogwera wa tikologo o boletše ka bohlokwa bja paballo ya tikologo. Bafaladi ba.,1,nso
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Abahlali bayacelwa. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu UMasipala ubhengeze izicwangciso zokuphucula iinkonzo..,1,xho
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Tlhahlobo ya mešomo e tla dirwa kgwedi e tlago. Tlhahlobo ya.,1,nso
"izwi zwi bveledza vhutshinyi vhuswa ha tshutshedzo ya zwa vhudzekani, zwa engedza tshikhala tsha vhutshinyi ha zwa vhudzekani vhu no itea vhukati ha mashaka, zwa katela na vhuḓifhinduleli ha u vhiga nga vhathu vhane vha humbulela uri vhutshinyi ha zwa vhudzekani ho itwa kha ṅwana.
",0,ven
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Masipala u. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda..,1,ven
"tshiṱuṱuwedzi tsha vhusikamushumo tsha muphuresidennde ndi iṅwe ya tsumbo ya tshumisano kha mushumo.
",0,ven
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Abahlali bayacelwa ukuba babhalisele.,1,xho
komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala..,1,ven
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abahlali bayacelwa ukuba Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo..,1,xho
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Komiti ya tikologo e tla swara kopano le setšhaba. Go na le diphetogo go tšweletšong.,1,nso
"endzela online.
",0,tso
"sa lushaka, ro ṱangana u tikedzana, u khuthadza avho vhane vha khou lwala khathihi na u ṱuṱuwedza u ṱanganedzwa ha vhathu vhane vha vha na tshitzhili.
",0,ven
mmušo o šomiša mekgwa ye mefsa go kaonafatša leago la maphelo. Phethagatšo ya mananeo a bjalo e oketša tshepetšo ya mmušo. Maikemišetšo ke go matlafatša ditirelo tša mmušo.,1,nso
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uhlaziyo lwemigaqo.,1,xho
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Komiti ya mutheo i khou ita mushumo wa u imisa u shandukela.,1,ven
"umzantsi afrika uza kuqhubeka nokudlala indima yawo ukunceda ukwakha umanyaniso kwizwekazi, nokuxhasa usihlalo ongenayo nombutho kwii nzame zawo zokumelana neminqweno yeagenda 2063 yeau.
",0,xho
"ndi ngazwo maga a ṱhaḓulo mahulwanesa e ra a dzudzanya o fanela nahone a a shishi.
",0,ven
"vhusedzi hashu ho ḓisendeka nga vhuṱanzi ho khwaṱhisedzwaho, data ya sainthifiki na ya zwa ikonomi khathihi na maitele a nṱhesa a dzitshakatshaka.
",0,ven
hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Komiti ya mutheo i khou ita mushumo.,1,ven
go tšweletšwa ga lenaneo le le lebelelwa go kaonafatša ditirelo tša setšhaba. Mašeleng a tla abelwa mafapha a bohlokwa go netefatša tšwelopele.,1,nso
"se se ka dirwa ka sms goba ka inthanete.
",0,nso
"dipeelo tšeo re di fihleletšego di akaretša tša go kaonafatša go tšweletša dilaesense tše diswa tša diprotšeke tša tšweletšo ya mohlagase go dumelelwa go hlagiša mohlagase wo o sa fetego dimekawate tše 100, go dumelela diprotšeke tše go kgokagana go kriti le go rekišetša bareki mohla gase.
",0,nso
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Go na le diphetogo go tšweletšong ya motlakase le meetse. Bafaladi ba kgopelwa go ngwadiša bakeng.,1,nso
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Vhadzulapo vha khou.,1,ven
"sivela kude ukusuka kwimihla apho uqhankqalazo lwentlalo olwenziwa nga magcisa lwatsala imiyalelo yokubhangiswa, kwaye ingxelo egxekayo yeentatheli yayizibeka emngciphekweni wokuvalelwa okanye ukuvalwa kopapasho.
",0,xho
hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo..,1,ven
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ku ta va ni ku.,1,tso
"siza kuyoyisa le ntsholongwane size silakhe ngokutsha uluntu lwethu.
",0,xho
"re nyaka boraditaba/mmaditaba ba bantši, e sego ba bannyane.
",0,nso
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu..,1,xho
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi.,1,ven
"ngenkqubo yethu yokuhlaziya sikuphucula kancinci kancinci ukusebenza ngendlela kwama zibuko ethu neendlela zethu zoololiwe kwaye sivula inku ntyula yotyalomali kumaseko.
",0,xho
"hezwi zwo ḓo thusa vhukuma kha vhuḓidini ha lushaka ha u langa u phaḓalala ha vhu lwadze.
",0,ven
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Komiti ya mutheo i khou ita mushumo wa u.,1,ven
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Vaendli va nawu.,1,tso
go na le diphetogo go tšweletšong ya motlakase le meetse. Mmasepala o.,1,nso
tshi dzhia vhana vha gireidi r u swika kha 7 na uri ndi tshikolo tshine vhana vha dzhena mahala.,0,ven
"le ge e le gore go phulega ga diphetelo tšeo tša moragorago di be di se kaalo, mmušo o ile wa nanoga wa phethagatša gape dikiletšo tša go tswalelwa ga naga.
",0,nso
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Swi laveka leswaku.,1,tso
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi..,1,tso
"""loko se ndzi lemukile hi nkwama wa nsfas, ndzi swi tivile leswaku swi ta ndzi kongomisa laha a ndzi lava ku ya kona – ku va muinjhiniyara,"" ku vula yena.
",0,tso
komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Masipala u ṱalutshedza maano a u fhaṱa.,1,ven
"hi nge swi voni mikarhi hinkwayo, kambe ndzilo epalamende wu kombisile ndlela leyi maafrikadzonga va titwaka swinene hakona mayelano ni xidemokirasi xa vona.
",0,tso
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Vaendli va nawu va.,1,tso
dithulaganyo di lebeletše go thuša ka tlhabollo ya setšhaba. Lenaneo le tšewe ka botebo ke makala a mmušo. Go šoma mmogo le baagi go thea motheo o tiilego wa tlhabollo.,1,nso
"hune mihasho ya topola zwiito zwa vhuaḓa na lupfumo lu sa ṱalutshedzei, milandu i ḓo pfukiselwa kha vha tshumelo ya tshipholisa ya afrika tshipembe.
",0,ven
"indlela esiza kuyisebenzisa ayizikuphungula inani elininzi labasebenzi bakarhulumente ngoku, koko iza kujonga isantya ekhula ngaso imivuzo yabasebenzi bakarhulumente.
",0,xho
ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Komiti ya mbangu yi. Komiti ya mbangu yi ta khoma nhlangano ni vaaki..,1,tso
hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Khomphani dza matshilisano.,1,ven
"le ndlela yokuziphatha kufuneka ilandelwe ngokukodwa ngabo bonke abantu abaphe theyo kwizikhundla zegunya nabahlonitshwayo luluntu, nokuba zinkokeli zezenkolo okanye oosopolitiki, iinkokeli zemveli okanye oosaziwayo.
",0,xho
lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Komiti ya tikologo e tla swara kopano.,1,nso
"hezwi ndi ngoho ine ya kwama zwiimiswa zwoṱhe zwa dimokirasi.
",0,ven
"kutshanje ihwseta isungule iphulo lokuxhobisa nokufundisa ngobunzululwazi kwezezilwanyana, ibambisene nesebe lemfundo ephakamileyo noqeqesho, kwaye iza kutyelela izikolo zasemaphandleni ngelokukhuthaza abafundi ukuba bathathele ingqalelo iinkonzo zonyango lwezilwanyana njengekhondo lomsebenzi.
",0,xho
iKomiti yendalo iya kubamba intlanganiso noluntu. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. IKomiti yendalo iya kubamba intlanganiso noluntu. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. IKomiti yendalo iya kubamba intlanganiso noluntu..,1,xho
"umgaqonkqubo wethu uhlala usithi iisoe kufuneka zidlale indima ebalulekileyo kuphuhliso ekuxhaseni ukukhula koqoqosho lwethu.
",0,xho
dithulaganyo di lebeletše go thuša ka tlhabollo ya setšhaba. Se se bontšha boikemišetšo bja go fetoša maemo a maphelo.,1,nso
"koketšego ya bafsa ba bantši bao ba nwago bjala e thoma go ba bothata bjo bogolo ka mo nageng moo bontši bja batho bao ba nwago bjala ba šetšego ba hlathwa ke mokgatlo wa maphelo wa lefase go ba makgoba a bjala.
",0,nso
"ka diprofenseng tše bjalo ka leboa bodikela, balemipotlana ba thekgwa ka go fiwa dipeu le dikgogo, ka tšhomišano le dikholetšhe tša temo tša fao.
",0,nso
"u sa sokou ita miṱangano ndi zwa ndeme arali ri tshi ṱoḓa u langa u phaḓalala ha covid19.
",0,ven
"kha maḓuvha a fhiraho 120, ro kona u lengisa u phaḓalala ha tshitzhili tshine tsha khou vhanga mutshinyalo u mona na ḽifhasi.
",0,ven
"dikgopolo di hlohleleditše kgatelopele ya batho gomme ke tšona di re kgontšhago go hloma tsela ye mpsha ka nakong ya ka morago ga coronavirus.
",0,nso
"vhuanḓadzamafhungo ho vhofholowaho ho vhuya ha ṱaluswa sa ‘muṱhogomeli a sa eḓeli wa pfanelo dza vhathu ane a vhofholola pfufho ya vhanna na vhafumakadzi.
",0,ven
"hezwi ndi tshiga tshavhuḓi kha ṅwaha u re phanḓa hashu.
",0,ven
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. IKomiti.,1,xho
vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Ku ta va ni ku.,1,tso
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Khomphani dza matshilisano dzi do wana vhulanganelwa.,1,ven
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Vhathu vha ṱuṱuwedzwa u.,1,ven
"swi ta teka nkarhi eka ikhonomi ku hlakarhela na le ka mitirho leyi lahlekeke ku va yi tlhela yi kumeka hi vuntshwa.
",0,tso
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. IKomiti yendalo iya kubamba intlanganiso noluntu. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Uluntu luyakhuthazwa.,1,xho
"ba bega kgahlanong le mašomelo le ditiro tša boitshwarompe ka mmušong le mekgatlong.
",0,nso
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Vaendli.,1,tso
"re gare re šomana le mmotlolo wo mofsa wa disoe wo o tlogo hlohleletša go direla dilo pepeneneng, go tšea maikarabelo le go di tšwetša pele.
",0,nso
"ṱhoḓisiso dza mapholisa nga ha tshiwo itshi tsha makhaulambilu ngaurali dzi khou bvela phanḓa nga luvhilo.
",0,ven
"swiphemu swinharhu swo hlamula presidente ramaphosa u boxe leswaku mfumo wu ta hlamula eka khombo hi ku tirhisa swiphemu swinharhu.
",0,tso
"siyayazi ukuba ukufikelela kwippe asikokuphela komce limngeni abasebenzi bethu benkathalelo yezempilo abajongene nawo.
",0,xho
masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo. Masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Hu khou lavhelelwa uri vhathu vha.,1,ven
